"URI","rdf-schema#label","alias","birthDate","birthPlace_label","birthPlace","birthYear","country_label","country","deathDate","deathPlace_label","deathPlace","deathYear","era_label","era","imdbId","influenced_label","influenced","influencedBy_label","influencedBy","lccnId","mainInterest_label","mainInterest","nationality_label","nationality","notableIdea_label","notableIdea","philosophicalSchool_label","philosophicalSchool","region_label","region","religion_label","religion","soundRecording_label","soundRecording","spouse_label","spouse","viafId","description","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Jean-Paul_Sartre","Jean-Paul Sartre","NULL","1905-06-21","Paris","http://dbpedia.org/resource/Paris","1905","NULL","NULL","1980-04-15","Paris","http://dbpedia.org/resource/Paris","1980","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Albert Camus|Gilles Deleuze|Maurice Merleau-Ponty|Simone de Beauvoir|Frantz Fanon|R. D. Laing|Raymond Aron|Alain Badiou|Che Guevara|Txillardegi}","{http://dbpedia.org/resource/Albert_Camus|http://dbpedia.org/resource/Gilles_Deleuze|http://dbpedia.org/resource/Maurice_Merleau-Ponty|http://dbpedia.org/resource/Simone_de_Beauvoir|http://dbpedia.org/resource/Frantz_Fanon|http://dbpedia.org/resource/R._D._Laing|http://dbpedia.org/resource/Raymond_Aron|http://dbpedia.org/resource/Alain_Badiou|http://dbpedia.org/resource/Che_Guevara|http://dbpedia.org/resource/Txillardegi}","{Baruch Spinoza|Edmund Husserl|Friedrich Nietzsche|Fyodor Dostoyevsky|Gustave Flaubert|Georg Wilhelm Friedrich Hegel|Henri Bergson|Jean-Jacques Rousseau|Karl Marx|Maurice Merleau-Ponty|Marcel Proust|René Descartes|Sigmund Freud|Stendhal|Søren Kierkegaard|Martin Heidegger|Simone de Beauvoir|Louis-Ferdinand Céline|Emmanuel Levinas|Alexandre Kojève|Wilhelm Stekel|Paul Nizan}","{http://dbpedia.org/resource/Baruch_Spinoza|http://dbpedia.org/resource/Edmund_Husserl|http://dbpedia.org/resource/Friedrich_Nietzsche|http://dbpedia.org/resource/Fyodor_Dostoyevsky|http://dbpedia.org/resource/Gustave_Flaubert|http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel|http://dbpedia.org/resource/Henri_Bergson|http://dbpedia.org/resource/Jean-Jacques_Rousseau|http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Maurice_Merleau-Ponty|http://dbpedia.org/resource/Marcel_Proust|http://dbpedia.org/resource/René_Descartes|http://dbpedia.org/resource/Sigmund_Freud|http://dbpedia.org/resource/Stendhal|http://dbpedia.org/resource/Søren_Kierkegaard|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Simone_de_Beauvoir|http://dbpedia.org/resource/Louis-Ferdinand_Céline|http://dbpedia.org/resource/Emmanuel_Levinas|http://dbpedia.org/resource/Alexandre_Kojève|http://dbpedia.org/resource/Wilhelm_Stekel|http://dbpedia.org/resource/Paul_Nizan}","NULL","{Consciousness|Epistemology|Ethics|Metaphysics|Ontology|Political philosophy|Self-consciousness|Literature}","{http://dbpedia.org/resource/Consciousness|http://dbpedia.org/resource/Epistemology|http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Metaphysics|http://dbpedia.org/resource/Ontology|http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/Self-consciousness|http://dbpedia.org/resource/Literature}","NULL","NULL","{Being and Nothingness|Nothing|Bad faith (existentialism)|Existence precedes essence|Situation (Sartre)}","{http://dbpedia.org/resource/Being_and_Nothingness|http://dbpedia.org/resource/Nothing|http://dbpedia.org/resource/Bad_faith_(existentialism)|http://dbpedia.org/resource/Existence_precedes_essence|http://dbpedia.org/resource/Situation_(Sartre)}","{Anarchism|Existentialism|Hermeneutics|Phenomenology (philosophy)|Marxism|Continental philosophy}","{http://dbpedia.org/resource/Anarchism|http://dbpedia.org/resource/Existentialism|http://dbpedia.org/resource/Hermeneutics|http://dbpedia.org/resource/Phenomenology_(philosophy)|http://dbpedia.org/resource/Marxism|http://dbpedia.org/resource/Continental_philosophy}","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","{Nothing|Being}","{http://dbpedia.org/resource/Nothing|http://dbpedia.org/resource/Being}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jean-Pierre_de_Crousaz","Jean-Pierre de Crousaz","NULL","1663-04-13","Lausanne","http://dbpedia.org/resource/Lausanne","1663","NULL","NULL","1750-03-22","Lausanne","http://dbpedia.org/resource/Lausanne","1750","NULL","NULL","NULL","Edward Gibbon","http://dbpedia.org/resource/Edward_Gibbon","René Descartes","http://dbpedia.org/resource/René_Descartes","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jean_Baudrillard","Jean Baudrillard","NULL","1929-07-27","Reims","http://dbpedia.org/resource/Reims","1929","NULL","NULL","2007-03-06","Paris","http://dbpedia.org/resource/Paris","2007","{20th-century philosophy|Contemporary philosophy}","{http://dbpedia.org/resource/20th-century_philosophy|http://dbpedia.org/resource/Contemporary_philosophy}","NULL","David Foster Wallace","http://dbpedia.org/resource/David_Foster_Wallace","Karl Marx","http://dbpedia.org/resource/Karl_Marx","NULL","Postmodernity","http://dbpedia.org/resource/Postmodernity","NULL","NULL","Hyperreality","http://dbpedia.org/resource/Hyperreality","Western Marxism","http://dbpedia.org/resource/Western_Marxism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jean_Bodin","Jean Bodin","NULL","NULL","Angers","http://dbpedia.org/resource/Angers","1530","NULL","NULL","NULL","Laon","http://dbpedia.org/resource/Laon","1596","Renaissance philosophy","http://dbpedia.org/resource/Renaissance_philosophy","NULL","{Montesquieu|Eric Voegelin|Giovanni Botero}","{http://dbpedia.org/resource/Montesquieu|http://dbpedia.org/resource/Eric_Voegelin|http://dbpedia.org/resource/Giovanni_Botero}","Petrus Ramus","http://dbpedia.org/resource/Petrus_Ramus","NULL","{Political philosophy|Philosophy of law|Economy}","{http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/Philosophy_of_law|http://dbpedia.org/resource/Economy}","NULL","NULL","{Quantity theory of money|Westphalian sovereignty}","{http://dbpedia.org/resource/Quantity_theory_of_money|http://dbpedia.org/resource/Westphalian_sovereignty}","NULL","NULL","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jean_Cavaillès","Jean Cavaillès","NULL","1903-05-15","Saint-Maixent-l'École","http://dbpedia.org/resource/Saint-Maixent-l'École","1903","NULL","NULL","1944-02-17","Arras","http://dbpedia.org/resource/Arras","1944","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","Georges Canguilhem","http://dbpedia.org/resource/Georges_Canguilhem","Léon Brunschvicg","http://dbpedia.org/resource/Léon_Brunschvicg","NULL","Philosophy of mathematics","http://dbpedia.org/resource/Philosophy_of_mathematics","NULL","NULL","NULL","NULL","NULL","NULL","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jean_Gebser","Jean Gebser","NULL","1905-08-20","Poznań","http://dbpedia.org/resource/Poznań","1905","NULL","NULL","1973-05-14","Wabern bei Bern","http://dbpedia.org/resource/Wabern_bei_Bern","1973","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Ken Wilber|Rudolf Bahro|Daniel Pinchbeck|Ralph Abraham|Hugo Enomiya-Lassalle|William Irwin Thompson|Georg Feuerstein|John_David_Ebert|Allan_Combs}","{http://dbpedia.org/resource/Ken_Wilber|http://dbpedia.org/resource/Rudolf_Bahro|http://dbpedia.org/resource/Daniel_Pinchbeck|http://dbpedia.org/resource/Ralph_Abraham|http://dbpedia.org/resource/Hugo_Enomiya-Lassalle|http://dbpedia.org/resource/William_Irwin_Thompson|http://dbpedia.org/resource/Georg_Feuerstein|http://dbpedia.org/resource/John_David_Ebert|http://dbpedia.org/resource/Allan_Combs}","{Aristotle|Albert Einstein|Edmund Husserl|Henri Bergson|Plato|Pablo Picasso|Rainer Maria Rilke|Federico García Lorca|Friedrich Hölderlin}","{http://dbpedia.org/resource/Aristotle|http://dbpedia.org/resource/Albert_Einstein|http://dbpedia.org/resource/Edmund_Husserl|http://dbpedia.org/resource/Henri_Bergson|http://dbpedia.org/resource/Plato|http://dbpedia.org/resource/Pablo_Picasso|http://dbpedia.org/resource/Rainer_Maria_Rilke|http://dbpedia.org/resource/Federico_García_Lorca|http://dbpedia.org/resource/Friedrich_Hölderlin}","NULL","Consciousness","http://dbpedia.org/resource/Consciousness","NULL","NULL","NULL","NULL","Phenomenology (philosophy)","http://dbpedia.org/resource/Phenomenology_(philosophy)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jeff_Stilwell","Jeff Stilwell","NULL","1967-06-21","Wisconsin","http://dbpedia.org/resource/Wisconsin","1967","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Walt Disney|Milton S. Hershey|Zhuang Zhou|Mencius|Huineng|Katy Perry|Adi Shankara}","{http://dbpedia.org/resource/Walt_Disney|http://dbpedia.org/resource/Milton_S._Hershey|http://dbpedia.org/resource/Zhuang_Zhou|http://dbpedia.org/resource/Mencius|http://dbpedia.org/resource/Huineng|http://dbpedia.org/resource/Katy_Perry|http://dbpedia.org/resource/Adi_Shankara}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","American humanist writer and illustrator","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jenann_Ismael","Jenann Ismael","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Metaphysics|Philosophy of physics}","{http://dbpedia.org/resource/Metaphysics|http://dbpedia.org/resource/Philosophy_of_physics}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jennifer_Lackey","Jennifer Lackey","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Social epistemology","http://dbpedia.org/resource/Social_epistemology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jennifer_Whiting","Jennifer Whiting","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Ancient philosophy|Ethics|Metaphysics|Philosophy of mind}","{http://dbpedia.org/resource/Ancient_philosophy|http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Metaphysics|http://dbpedia.org/resource/Philosophy_of_mind}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jeremy_Avigad","Jeremy Avigad","NULL","1968-01-09","New York City","http://dbpedia.org/resource/New_York_City","1968","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Jack Silver","http://dbpedia.org/resource/Jack_Silver","NULL","{Formal verification|Logic|Philosophy of mathematics|Proof theory}","{http://dbpedia.org/resource/Formal_verification|http://dbpedia.org/resource/Logic|http://dbpedia.org/resource/Philosophy_of_mathematics|http://dbpedia.org/resource/Proof_theory}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","American mathematician","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jeremy_Bentham","Jeremy Bentham","NULL","1748-02-15","London","http://dbpedia.org/resource/London","1748","NULL","NULL","1832-06-06","London","http://dbpedia.org/resource/London","1832","{Age of Enlightenment|19th-century philosophy}","{http://dbpedia.org/resource/Age_of_Enlightenment|http://dbpedia.org/resource/19th-century_philosophy}","NULL","John Stuart Mill","http://dbpedia.org/resource/John_Stuart_Mill","Protagoras","http://dbpedia.org/resource/Protagoras","NULL","Philosophy of law","http://dbpedia.org/resource/Philosophy_of_law","NULL","NULL","John Stuart Mill","http://dbpedia.org/resource/John_Stuart_Mill","{Utilitarianism|Legal positivism|Liberalism}","{http://dbpedia.org/resource/Utilitarianism|http://dbpedia.org/resource/Legal_positivism|http://dbpedia.org/resource/Liberalism}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jeremy_Rifkin","Jeremy Rifkin","NULL","1945-01-26","{Colorado|Denver}","{http://dbpedia.org/resource/Colorado|http://dbpedia.org/resource/Denver}","1945","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{The Empathic Civilization|The Third Industrial Revolution (book)}","{http://dbpedia.org/resource/The_Empathic_Civilization|http://dbpedia.org/resource/The_Third_Industrial_Revolution_(book)}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Jeremy_Shearmur","Jeremy Shearmur","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","NULL","NULL","Karl Popper","http://dbpedia.org/resource/Karl_Popper","NULL","{Epistemology|Political philosophy|Philosophy of science|Rationality|Social philosophy|Philosophy of mind}","{http://dbpedia.org/resource/Epistemology|http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/Philosophy_of_science|http://dbpedia.org/resource/Rationality|http://dbpedia.org/resource/Social_philosophy|http://dbpedia.org/resource/Philosophy_of_mind}","NULL","NULL","NULL","NULL","{Critical rationalism|Classical liberalism}","{http://dbpedia.org/resource/Critical_rationalism|http://dbpedia.org/resource/Classical_liberalism}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
